year,district,constituency,link
1970,MURSHIDABAD,FARAKKA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/FARAKKA/1970---46-FARAKKA%20A.C.%20(MURSHIDABAD)-(1782)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/FARAKKA/1970---46-FARAKKA%20A.C.%20(MURSHIDABAD)-(1782)-PART-2.pdf"
1970,MURSHIDABAD,HARIHARPARA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/HARIHARPARA/1970---57-HARIHARPARA%20A.C%20(MURSHIRDABAD)-(1590)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/HARIHARPARA/1970---57-HARIHARPARA%20A.C%20(MURSHIRDABAD)-(1590)-PART-2.pdf"
1970,MURSHIDABAD,JALANGI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/JALANGI/1970---54-JALANGI%20A.C%20(MURSHIDABAD)-(1687)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/JALANGI/1970---54-JALANGI%20A.C%20(MURSHIDABAD)-(1687)-PART-2.pdf"
1970,MURSHIDABAD,JANGIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/JANGIPUR/1970---48-JANGIPUR%20A.C%20(MURSHIDABAD)-(1072).pdf
1970,MURSHIDABAD,KANDI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/KANDI/1970---60-KANDI%20A.C%20(MURSHIDABAD)-(1484)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/KANDI/1970---60-KANDI%20A.C%20(MURSHIDABAD)-(1484)-PART-2.pdf"
1970,MURSHIDABAD,KHARGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/KHARGRAM/1970---61-KHARGRAM%20A.C%20(MURSHIDABAD)-(1001).pdf
1970,MURSHIDABAD,LALGOLA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/LALGOLA/1970---50--LALGOLA%20A.C%20(MURSHIRDABAD)-(1501)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/LALGOLA/1970---50--LALGOLA%20A.C%20(MURSHIRDABAD)-(1501)-PART-2.pdf"
1970,MURSHIDABAD,MURSHIDABAD,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/MURSHIDABAD/1970---53-MURSHIDABAD%20%20A.C%20(MURSHIDABAD)-(1703)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/MURSHIDABAD/1970---53-MURSHIDABAD%20%20A.C%20(MURSHIDABAD)-(1703)-PART-2.pdf"
1970,MURSHIDABAD,NABAGRAM,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/NABAGRAM/1970---52--NABAGRAM%20A.C%20(MURSHIRDABAD)-(1637)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/NABAGRAM/1970---52--NABAGRAM%20A.C%20(MURSHIRDABAD)-(1637)-PART-2.pdf"
1970,MURSHIDABAD,SAGARDIGHI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/MURSHIDABAD/SAGARDIGHI/1970---49-SAGARDIGHI%20%20A.C.%20(MURSHIDABAD)-(863).pdf
1970,NADIA,CHAKDAHA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/CHAKDAHA/1970(71)---76-CHAKDAHA%20A.C%20(NADIA)-(1450)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/CHAKDAHA/1970(71)---76-CHAKDAHA%20A.C%20(NADIA)-(1450)-PART-2.pdf"
1970,NADIA,CHAPRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/CHAPRA/1970---68-CHAPRA%20(NADIA)-(853).pdf
1970,NADIA,HARINGHATA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/HARINGHATA/1970(71)---77-HARINGHATA%20A.C%20(NADIA)-(1669)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/HARINGHATA/1970(71)---77-HARINGHATA%20A.C%20(NADIA)-(1669)-PART-2.pdf"
1970,NADIA,KARIMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/KARIMPUR/1970---64-KARIMPUR%20A.C%20(NADIA)-(1160).pdf
1970,NADIA,KRISHNANAGAR EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/KRISHNANAGAR%20EAST/1970---71-KRISHNANAGAR%20EAST%20AC%20(NADIA)-(1180).pdf
1970,NADIA,KRISHNANAGAR WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/KRISHNANAGAR%20WEST/1970---70-KRISHNANAGAR%20WEST%20A.C%20(NADIA)-(1090).pdf
1970,NADIA,NABADWIP,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/NABADWIP/1970---69-NABADWIP%20A.C%20(NADIA)-(1196).pdf
1970,NADIA,NAKASHIPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/NAKASHIPARA/1970---67-NAKASHIPARA%20(S.C)%20(A.C)%20(NADIA)-(937).pdf
1970,NADIA,RANAGHAT EAST,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/RANAGHAT%20EAST/1970(71)---75-RANAGHAT%20EAST%20(S.C)%20(A.C)%20(NADIA)-(1375)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/RANAGHAT%20EAST/1970(71)---75-RANAGHAT%20EAST%20(S.C)%20(A.C)%20(NADIA)-(1375)-PART-2.pdf"
1970,NADIA,TEHATTA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/NADIA/TEHATTA/1970---65-TEHATTA%20%20A.C%20(NADIA)-(965).pdf
1970,TWENTY FOUR PARGANAS,ASHOKENAGAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/ASHOKENAGAR/1970---81-ASHOKENAGAR%20A.C%20(24%20PARGANAS)%20-%20(%201897%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/ASHOKENAGAR/1970---81-ASHOKENAGAR%20A.C%20(24%20PARGANAS)%20-%20(%201897%20)-PART-2.pdf"
1970,TWENTY FOUR PARGANAS,BASIRHAT,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/BASIRHAT/1970---88-BASIRHAT%20%20A.C%20(24%20PARGANAS)%20-%20(%201504%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/BASIRHAT/1970---88-BASIRHAT%20%20A.C%20(24%20PARGANAS)%20-%20(%201504%20)-PART-2.pdf"
1970,TWENTY FOUR PARGANAS,KAKDWIP,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/KAKDWIP/1970---116-KAKDWIP%20A.C.%20(24%20PARGANAS)%20-%20(%201787%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/KAKDWIP/1970---116-KAKDWIP%20A.C.%20(24%20PARGANAS)%20-%20(%201787%20)-PART-2.pdf"
1970,TWENTY FOUR PARGANAS,KULPI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/KULPI/1970---113-KULPI%20(S.C)%20A.C%20(24%20PARGANAS)%20-%20(%201493%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/24%20PARGANAS/KULPI/1970---113-KULPI%20(S.C)%20A.C%20(24%20PARGANAS)%20-%20(%201493%20)-PART-2.pdf"
1970,WEST DINAJPUR,CHOPRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/CHOPRA/1970---25-CHOPRA%20A.C%20(WEST%20DINAJPUR)-(791).pdf
1970,WEST DINAJPUR,GOALPOKHAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/GOALPOKHAR/1970---26-GOALPOKHAR%20A.C%20(WEST%20DINAGPUR)-(950).pdf
1970,WEST DINAJPUR,GOALPOKHAR AC ONE HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/GOALPOKHAR%20AC%20ONE%20HINDI/1970---26-GOALPOKHAR%20A.C(1)%20HINDI%20(WEST%20DINAGPUR)-(939).pdf
1970,WEST DINAJPUR,GOALPOKHAR AC TWO HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/GOALPOKHAR%20AC%20TWO%20HINDI/1970---26-GOALPOKHAR%20A.C(2)%20HINDI%20(WEST%20DINAJPUR)-(953).pdf
1970,WEST DINAJPUR,KARANDIGHI AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/KARANDIGHI%20AC%20ONE/1970---27-KARANDIGHI%20A.C(1)%20(WEST%20DINAGPUR)-(1124).pdf
1970,WEST DINAJPUR,KARANDIGHI AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1970/WEST%20DINAJPUR/KARANDIGHI%20AC%20TWO/1970---27-KARANDIGHI%20A.C(2)%20(WEST%20DINAGPUR)-(1064).pdf
1971,BANKURA,BANKURA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/BANKURA/1971---238-BANKURA%20A.C(BANKURA)-(1176).pdf
1971,BANKURA,BARJORA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/BARJORA/1971---237-BARJORA%20%20A.C%20(%20BANKURA)-(934).pdf
1971,BANKURA,CHHATNA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/CHHATNA/1971---235-CHHATNA%20A.C%20(BANKURA)-(1069).pdf
1971,BANKURA,GANGAJALGHATI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/GANGAJALGHATI/1971---236-GANGAJALGHATI%20A.C%20(BANKURA)-(1026).pdf
1971,BANKURA,INDAS,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/INDAS/1971---242-INDAS%20A.C%20(BANKURA)-(999).pdf
1971,BANKURA,INDPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/INDPUR/1971---234-INDPUR%20A.C.%20(BANKURA)-(1047).pdf
1971,BANKURA,ONDA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/ONDA/1971---239-ONDA%20A.C%20(BANKURA)-(1117).pdf
1971,BANKURA,RAIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/RAIPUR/1971---232-RAIPUR%20A.C(BANKURA)-(1141).pdf
1971,BANKURA,RANIBANDH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/RANIBANDH/1971---233-RANIBANDH%20%20A.C%20(BANKURA)-(1100).pdf
1971,BANKURA,SONAMUKHI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/SONAMUKHI/1971---243-SONAMUKHI%20A.C%20(BANKURA)-(962).pdf
1971,BANKURA,TALDANGRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/TALDANGRA/1971---231-TALDANGRA%20A.C%20(BANKURA)-(1158).pdf
1971,BANKURA,VISHNUPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BANKURA/VISHNUPUR/1971---240-VISHNUPUR%20A.C(BANKURA)-(990).pdf
1971,BIRBHUM,DUBRAJPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/DUBRAJPUR/1971---272-DUBRAJPUR%20A.C%20(BIRBHUM)-(999).pdf
1971,BIRBHUM,HANSAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/HANSAN/1971---278-HANSAN%20A.C%20(BIRBHUM)-(791).pdf
1971,BIRBHUM,MAHAMMADBAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/MAHAMMADBAZAR/1971---275-MAHAMMADBAZAR%20%20A.C%20(BIRBHUM)-(918).pdf
1971,BIRBHUM,NANUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/NANUR/1971---269-NANUR%20(S.C)(A.C)%20(BIRBHUM)-(1074).pdf
1971,BIRBHUM,RAJNAGAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/RAJNAGAR/1971---273-RAJNAGAR%20%20(S.C)(A.C)%20(BIRBHUM)-(1223)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BIRBHUM/RAJNAGAR/1971---273-RAJNAGAR%20%20(S.C)(A.C)%20(BIRBHUM)-(1223)-PART-2.pdf"
1971,BURDWAN,AUSGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/AUSGRAM/1971---253-AUSGRAM%20A.C%20(BURDWAN)-(1133).pdf
1971,BURDWAN,DURGAPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/DURGAPUR/1971---251-DURGAPUR%20A.C%20(BURDWAN)%20-%20(1746%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/DURGAPUR/1971---251-DURGAPUR%20A.C%20(BURDWAN)%20-%20(1746%20)-PART-2.pdf"
1971,BURDWAN,FARIDPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/FARIDPUR/1971---252-FARIDPUR%20A.C%20(BURDWAN)%20-%20(1003).pdf
1971,BURDWAN,GALSI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/GALSI/1971---255-GALSI%20A.C%20(BURDWAN)-(524).pdf
1971,BURDWAN,KATWA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/KATWA/1971---266-KATWA%20A.C%20(BURDWAN)%20-%20(1521%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/KATWA/1971---266-KATWA%20A.C%20(BURDWAN)%20-%20(1521%20)-PART-2.pdf"
1971,BURDWAN,MEMARI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/MEMARI/1971---261-MEMARI%20A.C%20(BURDWAN)-(1229).pdf
1971,BURDWAN,NADANGHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/NADANGHAT/1971---263-NADANGHAT%20A.C%20(BURDWAN)-(1234).pdf
1971,BURDWAN,PURBASTHALI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/PURBASTHALI/1971---265-PURBASTHALI%20A.C%20(BURDWAN)%20-%20(1449%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/PURBASTHALI/1971---265-PURBASTHALI%20A.C%20(BURDWAN)%20-%20(1449%20)-PART-2.pdf"
1971,BURDWAN,RAINA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/BURDWAN/RAINA/1971---259-RAINA%20A.C%20(BURDWAN)-(1106).pdf
1971,COOCHBEHAR,COOCHBEHAR SOUTH,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/COOCHBEHAR/COOCHBEHAR%20SOUTH/1971---COOCHBEHAR%20%20(SOUTH)%20A.C%20(COOCHBEHAR)%20-%20(1617%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/COOCHBEHAR/COOCHBEHAR%20SOUTH/1971---COOCHBEHAR%20%20(SOUTH)%20A.C%20(COOCHBEHAR)%20-%20(1617%20)-PART-2.pdf"
1971,COOCHBEHAR,MEKLIGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/COOCHBEHAR/MEKLIGANJ/1971---1-MEKLIGANJ%20(S.C)%20(A.C)%20(COOCHBEHAR)-(1102).pdf
1971,COOCHBEHAR,SITAI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/COOCHBEHAR/SITAI/1971---4-SITAI%20%20A.C%20(COOCHBEHAR)-(975).pdf
1971,DARJEELING,DARJEELING AC BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/DARJEELING%20AC%20BENGALI/1971---21-DARJEELING%20A.C%20BENGALI%20(DARJEELING)-(814).pdf
1971,DARJEELING,DARJEELING AC HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/DARJEELING%20AC%20HINDI/1971---21-DARJEELING%20A.C%20HINDI%20(DARJEELING)-(813).pdf
1971,DARJEELING,JOREBUNGLOW AC BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/JOREBUNGLOW%20AC%20BENGALI/1971---22-JOREBUNGLOW%20A.C%20BENGALI%20(DARJEELING)-(765).pdf
1971,DARJEELING,JOREBUNGLOW AC HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/JOREBUNGLOW%20AC%20HINDI/1971---22-JOREBUNGLOW%20A.C%20HINDI%20(DARJEELING)-(779).pdf
1971,DARJEELING,KALIMPONG AC ONE BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/KALIMPONG%20AC%20ONE%20BENGALI/1971---20-KALIMPONG%20A.C(1)BENGALI%20(DARJEELING)-(955).pdf
1971,DARJEELING,KALIMPONG AC ONE HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/KALIMPONG%20AC%20ONE%20HINDI/1971---20-KALIMPONG%20A.C(1)HINDI%20(DARJEELING)-(945).pdf
1971,DARJEELING,KALIMPONG AC TWO BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/KALIMPONG%20AC%20TWO%20BENGALI/1971---20-KALIMPONG%20A.C(2)BENGALI%20(DARJEELING)-(942).pdf
1971,DARJEELING,KALIMPONG AC TWO HINDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/KALIMPONG%20AC%20TWO%20HINDI/1971---20-KALIMPONG%20A.C(2)HINDI%20(DARJEELING)-(940).pdf
1971,DARJEELING,PHANSIDEWA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/PHANSIDEWA/1971---24-PHANSIDEWA%20(A.C)(S.T)%20(DARJEELING)-(1160).pdf
1971,DARJEELING,SILIGURI AC BENGALI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/SILIGURI%20AC%20BENGALI/1971---23-SILIGURI%20A.C%20BENGALI%20(DARJEELING)-(1225)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/SILIGURI%20AC%20BENGALI/1971---23-SILIGURI%20A.C%20BENGALI%20(DARJEELING)-(1225)-PART-2.pdf"
1971,DARJEELING,SILIGURI AC HINDI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/SILIGURI%20AC%20HINDI/1971---23-SILIGURI%20A.C%20HINDI%20(DARJEELING)-(1223)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/DARJEELING/SILIGURI%20AC%20HINDI/1971---23-SILIGURI%20A.C%20HINDI%20(DARJEELING)-(1223)-PART-2.pdf"
1971,HOOGHLY,ARAMBAGH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/ARAMBAGH/1971---183-ARAMBAGH%20A.C%20(HOOGLY)-(963).pdf
1971,HOOGHLY,BALAGARH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/BALAGARH/1971---177-BALAGARH%20A.C%20(HOOGLY)-(1047).pdf
1971,HOOGHLY,CHAMPDANI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/CHAMPDANI/1971---171-CHAMPDANI%20A.C%20(HOOGLY)-(1219)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/CHAMPDANI/1971---171-CHAMPDANI%20A.C%20(HOOGLY)-(1219)-PART-2.pdf"
1971,HOOGHLY,CHANDERNAGORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/CHANDERNAGORE/1971---172-CHANDERNAGORE%20%20A.C%20(HOOGLY)-(1565)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/CHANDERNAGORE/1971---172-CHANDERNAGORE%20%20A.C%20(HOOGLY)-(1565)-PART-2.pdf"
1971,HOOGHLY,CHINSURA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/CHINSURA/1971---175-CHINSURA%20A.C%20(HOOGLY)-(1275).pdf
1971,HOOGHLY,DHANIAKHALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/DHANIAKHALI/1971---179-DHANIAKHALI%20%20A.C%20(HOOGLY)-(1038).pdf
1971,HOOGHLY,GOGHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/GOGHAT/1971---184-GOGHAT%20(S.C)(A.C)%20(HOOGLY)-(990).pdf
1971,HOOGHLY,HARIPAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/HARIPAL/1971---174-HARIPAL%20A.C%20(HOOGLY)-(1212)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/HARIPAL/1971---174-HARIPAL%20A.C%20(HOOGLY)-(1212)-PART-2.pdf"
1971,HOOGHLY,JANGIPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/JANGIPARA/1971---167-JANGIPARA%20%20%20A.C%20(HOOGLY)-(1077).pdf
1971,HOOGHLY,KHANAKUL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/KHANAKUL/1971---182-KHANAKUL%20(S.C)(A.C)%20(HOOGLY)-(956).pdf
1971,HOOGHLY,PANDUA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/PANDUA/1971---178-PANDUA%20%20A.C%20(HOOGLY)-(1163).pdf
1971,HOOGHLY,POLBA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/POLBA/1971---176-POLBA%20A.C%20(HOOGLY)-(1212)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/POLBA/1971---176-POLBA%20A.C%20(HOOGLY)-(1212)-PART-2.pdf"
1971,HOOGHLY,PURSURA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/PURSURA/1971---181-PURSURA%20%20A.C%20(HOOGLY)-(1028).pdf
1971,HOOGHLY,SERAMPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/SERAMPORE/1971---170-SERAMPORE%20A.C%20(HOOGLY)-(1583)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/SERAMPORE/1971---170-SERAMPORE%20A.C%20(HOOGLY)-(1583)-PART-2.pdf"
1971,HOOGHLY,SINGUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/SINGUR/1971---173-SINGUR%20A.C%20(HOOGLY)-(1266)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/SINGUR/1971---173-SINGUR%20A.C%20(HOOGLY)-(1266)-PART-2.pdf"
1971,HOOGHLY,TARAKESWAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/TARAKESWAR/1971---180-TARAKESWAR%20%20A.C%20(HOOGLY)-(1223)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOOGHLY/TARAKESWAR/1971---180-TARAKESWAR%20%20A.C%20(HOOGLY)-(1223)-PART-2.pdf"
1971,HOWRAH,AMTA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/AMTA/1971---165-AMTA%20A.C%20(HOWRAH)-(1180).pdf
1971,HOWRAH,BAGNAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/BAGNAN/1971---163-BAGNAN%20A.C%20(HOWRAH)-(878).pdf
1971,HOWRAH,BALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/BALI/1971---151-BALI%20A.C%20(HOWRAH)-(1118).pdf
1971,HOWRAH,DOMJUR AC TWO,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/DOMJUR%20AC%20TWO/1971---156-DOMJUR%20A.C(2)%20(HOWRAH)-(1375)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/DOMJUR%20AC%20TWO/1971---156-DOMJUR%20A.C(2)%20(HOWRAH)-(1375)-PART-2.pdf"
1971,HOWRAH,HOWRAH CENTRAL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/HOWRAH%20CENTRAL/1971---153-HOWRAH%20CENTRAL%20(A.C)%20(HOWRAH)-(909).pdf
1971,HOWRAH,HOWRAH NORTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/HOWRAH%20NORTH/1971---152-HOWRAH%20NORTH%20A.C%20(HOWRAH)-(913).pdf
1971,HOWRAH,HOWRAH SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/HOWRAH%20SOUTH/1971---154-HOWRAH%20SOUTH%20A.C%20(HOWRAH)-(665).pdf
1971,HOWRAH,KALYANPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/KALYANPUR/1971---164-KALYANPUR%20A.C%20(HOWRAH)-(1135).pdf
1971,HOWRAH,PANCHLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/PANCHLA/1971---158-PANCHLA%20A.C%20(HOWRAH)-(980).pdf
1971,HOWRAH,SANKRAIL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/SANKRAIL/1971---159-SANKRAIL%20A.C%20(HOWRAH)-(1132).pdf
1971,HOWRAH,SHIBPUR AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/SHIBPUR%20AC%20ONE/1971---155-SHIBPUR%20A.C(1)%20(HOWRAH)-(1161).pdf
1971,HOWRAH,SHIBPUR AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/SHIBPUR%20AC%20TWO/1971---155-SHIBPUR%20A.C(2)%20(HOWRAH)-(1016).pdf
1971,HOWRAH,SHYAMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/SHYAMPUR/1971---162-SHYAMPUR%20A.C%20(HOWRAH)-(1017).pdf
1971,HOWRAH,UDAYNARAYANPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1971/HOWRAH/UDAYNARAYANPUR/1971---166-UDAYNARAYANPUR%20A.C%20(HOWRAH)-(1126).pdf
